Activity,student,Time Stamp,Family,Action,Component,Outcome,#circuits,#circuits_w_battery,#loops,#components,#battery,#circuitSwitch,#grabBagResistor,#lightBulb,#resistor,#seriesAmmeter,current_is_circuit,current_#loops,current_#components,current_#battery,current_#circuitSwitch,current_#grabBagResistor,current_#lightBulb,current_#resistor,current_#seriesAmmeter,non_default_resistor_values
a2,10009106,1363981816487,Test_simple_not_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363981818581,Test_simple_not_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363981818582,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363981835362,Test_simple_not_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363981836581,Test_simple_not_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363981837722,Test_simple_not_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363981837723,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363981929565,Test_simple_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363981932112,Test_simple_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363981932113,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363981967456,Test_simple_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363981970894,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363981977175,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363981977176,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982002565,Test_simple_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363982003347,Test_simple_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363982004769,Test_simple_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363982005815,Test_simple_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,0
a2,10009106,1363982019003,Construct,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982034456,Construct,changeResistance,resistor,current_change,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982039706,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982042394,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982053050,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982054769,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982067706,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982077769,Construct,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982083519,Construct,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982090550,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982095362,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982098769,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982101550,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982103175,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982112972,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982114175,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982114176,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982143081,Construct,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982143706,Construct,sliderEndDrag,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982152862,Construct,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982158519,Construct,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982160003,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982162347,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982163940,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982187065,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982188440,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982205284,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982207081,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982211206,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982212550,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982228284,Construct,changeResistance,resistor,current_change,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982233034,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982242565,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982243222,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982252753,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982257190,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982258987,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982271175,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982272315,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982272316,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982301159,Construct,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982306644,Construct,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982318472,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982319690,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982326706,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982328019,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982337362,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982340659,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982341644,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982353644,Construct,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982354659,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982356065,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982357878,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982359394,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982362894,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982373034,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982374190,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982380315,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,1,1,3,1,0,0,0,2,0,1
a2,10009106,1363982381847,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982381848,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982495253,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982495254,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,10009106,1363982624644,Construct,remove,wire,current_change,5,5,17,20,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012524343,Construct,add,battery,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012525968,Construct,add,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012527703,Construct,join,wire,None,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
a2,1075123,1021012528218,Construct,add,resistor,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012531671,Construct,organizeWorkspace,resistor,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012532140,Construct,add,lightBulb,None,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012533703,Construct,add,wire,None,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012535343,Construct,join,wire,None,0,0,0,3,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
a2,1075123,1021012535359,Construct,join,wire,None,0,0,0,3,1,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0
a2,1075123,1021012535921,Construct,add,wire,None,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012537953,Construct,joinX,wire,None,1,0,1,3,1,0,0,1,1,0,0,1,2,0,0,0,1,1,0,0
a2,1075123,1021012538750,Construct,organizeWorkspace,wire,None,1,0,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012540218,Construct,remove,wire,None,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012541656,Construct,add,wire,None,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012542437,Construct,join,wire,None,0,0,0,3,1,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0
a2,1075123,1021012543609,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,1,1,0,0,0,2,0,0,0,1,1,0,0
a2,1075123,1021012543625,Construct,join,wire,None,0,0,0,3,1,0,0,1,1,0,0,0,3,1,0,0,1,1,0,0
a2,1075123,1021012544296,Construct,add,wire,None,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012545640,Construct,join,wire,None,0,0,0,3,1,0,0,1,1,0,0,0,3,1,0,0,1,1,0,0
a2,1075123,1021012546609,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,1,1,0,0,0,3,1,0,0,1,1,0,0
a2,1075123,1021012546625,Construct,join,wire,light_intensity,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,0
a2,1075123,1021012549234,Interface,view,showValues,None,1,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012550625,Interface,view,showValues,None,1,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012551734,Interface,enableComponent,seriesAmmeter,None,1,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012552140,Interface,disableComponent,seriesAmmeter,None,1,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012552546,Interface,enableComponent,nonContactAmmeter,None,1,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012553984,Test_other_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,0
a2,1075123,1021012554578,Test_other_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,0
a2,1075123,1021012555406,Test_other_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,0
a2,1075123,1021012556578,Test_other_not,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,0
a2,1075123,1021012558640,Interface,enableComponent,voltmeter,None,1,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012562515,Test_other_not,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,0
a2,1075123,1021012564359,Test_other_not,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,0
a2,1075123,1021012567234,Test_other_not,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,0
a2,1075123,1021012581578,Construct,changeResistance,resistor,light_intensity,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,1
a2,1075123,1021012584890,Test_other_default,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,1
a2,1075123,1021012587578,Test_other_default,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,1
a2,1075123,1021012593890,Interface,view,showValues,None,1,1,1,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012596953,Test_other_default,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,1
a2,1075123,1021012604109,Construct,remove,lightBulb,reading_updated,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012604953,Construct,join,wire,reading_updated,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012608281,Construct,split,junction,reading_updated,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1
a2,1075123,1021012610218,Construct,organizeWorkspace,junction,None,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1
a2,1075123,1021012610734,Construct,add,lightBulb,None,0,0,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012611750,Construct,join,lightBulb,None,0,0,0,3,1,0,0,1,1,0,0,0,3,1,0,0,1,1,0,1
a2,1075123,1021012612781,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,1,1,0,0,0,3,1,0,0,1,1,0,1
a2,1075123,1021012612796,Construct,join,lightBulb,reading_updated,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,1
a2,1075123,1021012615296,Test_other_default,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,1,1,3,1,0,0,1,1,0,1
a2,1075123,1021012626625,Construct,remove,lightBulb,light_intensity,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012627796,Construct,organizeWorkspace,junction,None,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1
a2,1075123,1021012628265,Construct,add,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012630031,Construct,join,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,1075123,1021012630843,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,1075123,1021012630875,Construct,join,resistor,light_intensity,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,1075123,1021012631609,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,1075123,1021012632687,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,1075123,1021012633906,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,1075123,1021012634859,Test_simple_default_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,1075123,1021012645515,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,1075123,1021012646265,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,1075123,1021012646687,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,1075123,1021012647968,Test_simple_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
a2,1075123,1021012650875,Construct,remove,resistor,light_intensity,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012652687,Construct,organizeWorkspace,battery,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012653406,Construct,organizeWorkspace,battery,None,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012655421,Construct,organizeWorkspace,junction,None,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1
a2,1075123,1021012655437,Construct,join,battery,light_intensity,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012657109,Test_basic_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012657750,Test_basic_default_nonContactAmmeter,traceMeasure,nonContactAmmeter,None,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012657859,Test_basic_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012664093,Construct,changeResistance,resistor,light_intensity,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,1075123,1021012665703,Test_basic_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,1075123,1021012666250,Test_basic_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,1075123,1021012666656,Test_basic_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,1075123,1021012670796,Interface,view,showValues,None,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012676718,Construct,changeResistance,resistor,light_intensity,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012678296,Test_basic_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012681515,Test_basic_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012682641,pause,pause,pause,pause,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012754046,Test_basic_default_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012759234,Construct,changeResistance,resistor,light_intensity,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,1075123,1021012759843,Test_basic_not_nonContactAmmeter,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,1075123,1021012776921,Test_basic_not_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,1075123,1021012777718,Test_basic_not_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,1075123,1021012779687,Test_basic_not_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0
a2,1075123,1021012789234,Construct,changeResistance,resistor,light_intensity,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012790640,Test_basic_default_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012793281,Test_basic_default_voltmeter,startMeasure,voltmeter,deliberate_measure,1,1,1,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,1
a2,1075123,1021012793282,pause,pause,pause,pause,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012838828,Construct,split,junction,light_intensity,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1
a2,1075123,1021012840000,Construct,organizeWorkspace,junction,None,0,0,0,2,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0,1
a2,1075123,1021012840500,Construct,add,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
a2,1075123,1021012841031,Construct,join,resistor,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,1075123,1021012841718,Construct,organizeWorkspace,junction,None,0,0,0,3,1,0,0,0,2,0,0,0,3,1,0,0,0,2,0,1
a2,1075123,1021012841750,Construct,join,resistor,light_intensity,1,1,1,3,1,0,0,0,2,0,1,1,3,1,0,0,0,2,0,1
