Activity,Student#,Time Stamp,Family,Action,Component,Outcome,#circuits,#circuits_w_battery,#loops,#components,#battery,#circuitSwitch,#grabBagResistor,#lightBulb,#resistor,#seriesAmmeter,current_is_circuit,current_#loops,current_#components,current_#battery,current_#circuitSwitch,current_#grabBagResistor,current_#lightBulb,current_#resistor,current_#seriesAmmeter
a2,10009106,1363981717690,Revise,changeResistance,resistor,current_change,6,6,18,20,6,0,0,0,14,0,N,1,1,2,1,0,0,0,1,0
a2,10009106,1363981718769,Build,changeResistance,resistor,None,6,6,18,20,6,0,0,0,14,0,N,1,1,2,1,0,0,0,1,0
a2,10009106,1363981722331,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,2,1,0,0,0,1,0
a2,10009106,1363981725112,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981725113,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981806534,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981810050,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981810581,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981811800,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981812112,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981816159,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981816487,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981817972,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981818581,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981818582,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981834940,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981835362,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981836269,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981836581,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981837112,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981837722,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981837723,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981927081,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981927565,Test,startMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981929222,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981929565,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981931597,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981932112,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981934190,Test,endMeasure,nonContactAmmeter,reading_updated,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981934191,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981967456,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363981970894,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981977175,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363981977176,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982002175,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982002565,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982002909,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982003347,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982004300,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982004769,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982005472,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982005815,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982006378,Test,endMeasure,nonContactAmmeter,reading_updated,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982019003,Revise,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982034456,Revise,changeResistance,resistor,current_change,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982039097,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982039706,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982042315,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982042394,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982053050,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982054769,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982067331,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982067706,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982068769,Test,endMeasure,nonContactAmmeter,reading_updated,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982069269,Test,startMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982070050,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982077769,Revise,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982083519,Revise,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982090237,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982090550,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982095050,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982095362,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982095784,Test,endMeasure,nonContactAmmeter,reading_updated,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982096597,Test,startMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982096956,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982097050,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982098769,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982100878,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982101550,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982102925,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982103175,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982112581,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982112972,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982114019,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982114175,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982114176,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982143081,Revise,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982143706,Revise,sliderEndDrag,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982152862,Revise,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982158519,Revise,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982159800,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982160003,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982162097,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982162347,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982163503,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982163940,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982186581,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982187065,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982188362,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982188440,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982205284,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982207081,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982210831,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982211206,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982212128,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982212550,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982214081,Test,endMeasure,nonContactAmmeter,reading_updated,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982228284,Revise,changeResistance,resistor,current_change,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982233034,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982241378,Test,endMeasure,nonContactAmmeter,reading_updated,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982241909,Test,startMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982242284,Test,endMeasure,nonContactAmmeter,reading_updated,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982242565,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982243128,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982243222,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982252753,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982256909,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982257190,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982258612,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982258987,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982270972,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982271175,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982272144,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982272315,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982272316,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982301159,Revise,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982306644,Revise,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982318128,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982318472,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982319581,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982319690,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982326237,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982326706,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982327909,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982328019,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982337362,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982340503,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982340659,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982341190,Test,endMeasure,nonContactAmmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982341644,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982353644,Revise,changeResistance,resistor,reading_updated,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982354425,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982354659,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982356003,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982356065,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982357597,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982357878,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982359159,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982359394,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982362894,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982371097,Test,endMeasure,nonContactAmmeter,reading_updated,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982372784,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982373034,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982374128,Test,endMeasure,voltmeter,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982374190,Test,startMeasure,voltmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982380315,Test,startMeasure,nonContactAmmeter,deliberate_measure,6,6,18,20,6,0,0,0,14,0,N,1,1,3,1,0,0,0,2,0
a2,10009106,1363982381847,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982381848,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982495253,Interface,view,zoom,None,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982495254,pause,pause,pause,pause,6,6,18,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,10009106,1363982624644,Revise,remove,wire,current_change,5,5,17,20,6,0,0,0,14,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012524343,Build,add,battery,None,0,0,0,1,1,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012525968,Build,add,wire,None,0,0,0,1,1,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012527703,Build,join,wire,None,0,0,0,1,1,0,0,0,0,0,N,0,0,1,1,0,0,0,0,0
a2,1075123,1021012528218,Build,add,resistor,None,0,0,0,2,1,0,0,0,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012531671,Organize,organizeWorkspace,resistor,None,0,0,0,2,1,0,0,0,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012532140,Build,add,lightBulb,None,0,0,0,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012533703,Build,add,wire,None,0,0,0,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012535343,Build,join,wire,None,0,0,0,3,1,0,0,1,1,0,N,0,0,1,0,0,0,0,1,0
a2,1075123,1021012535359,Build,join,wire,None,0,0,0,3,1,0,0,1,1,0,N,0,0,2,0,0,0,1,1,0
a2,1075123,1021012535921,Build,add,wire,None,0,0,0,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012537953,Build,joinX,wire,None,1,0,1,3,1,0,0,1,1,0,N,0,1,2,0,0,0,1,1,0
a2,1075123,1021012538750,Organize,organizeWorkspace,wire,None,1,0,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012540218,Revise,remove,wire,None,0,0,0,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012541656,Build,add,wire,None,0,0,0,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012542437,Build,join,wire,None,0,0,0,3,1,0,0,1,1,0,N,0,0,2,0,0,0,1,1,0
a2,1075123,1021012543609,Organize,organizeWorkspace,junction,None,0,0,0,3,1,0,0,1,1,0,N,0,0,2,0,0,0,1,1,0
a2,1075123,1021012543625,Build,join,wire,None,0,0,0,3,1,0,0,1,1,0,N,0,0,3,1,0,0,1,1,0
a2,1075123,1021012544296,Build,add,wire,None,0,0,0,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012545640,Build,join,wire,None,0,0,0,3,1,0,0,1,1,0,N,0,0,3,1,0,0,1,1,0
a2,1075123,1021012546609,Organize,organizeWorkspace,junction,None,0,0,0,3,1,0,0,1,1,0,N,0,0,3,1,0,0,1,1,0
a2,1075123,1021012546625,Revise,join,wire,light_intensity,1,1,1,3,1,0,0,1,1,0,N,1,1,3,1,0,0,1,1,0
a2,1075123,1021012549234,Interface,view,showValues,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012550625,Interface,view,showValues,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012551734,Interface,enableComponent,seriesAmmeter,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012552140,Interface,disableComponent,seriesAmmeter,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012552546,Interface,enableComponent,nonContactAmmeter,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012553984,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,N,1,1,3,1,0,0,1,1,0
a2,1075123,1021012554515,Test,endMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012554578,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,N,1,1,3,1,0,0,1,1,0
a2,1075123,1021012555062,Test,endMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012555406,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,N,1,1,3,1,0,0,1,1,0
a2,1075123,1021012555750,Test,endMeasure,nonContactAmmeter,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012556578,Test,startMeasure,nonContactAmmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,N,1,1,3,1,0,0,1,1,0
a2,1075123,1021012557281,Test,endMeasure,nonContactAmmeter,reading_updated,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012558640,Interface,enableComponent,voltmeter,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012560625,Test,startMeasure,voltmeter,None,1,1,1,3,1,0,0,1,1,0,N,1,1,3,1,0,0,1,1,0
a2,1075123,1021012562515,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012563125,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012563359,Test,startMeasure,voltmeter,deliberate_measure,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
a2,1075123,1021012564265,Test,endMeasure,voltmeter,None,1,1,1,3,1,0,0,1,1,0,N,0,0,0,0,0,0,0,0,0
