student	Time Stamp	Action	Component	Nodes	Edges	ResistorValues
10009106	252.468999863	join	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.6,wire.11,wire.10,wire.0	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,resistor.1+wire.6,resistor.0+wire.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.11,battery.0+wire.0,battery.2+wire.6	resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	253.45299983	add	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.6,wire.12,wire.11,wire.10,wire.0	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,resistor.1+wire.6,resistor.0+wire.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.11,battery.0+wire.0,battery.2+wire.6	resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	255.968999863	join	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.6,wire.12,wire.11,wire.10,wire.0	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,resistor.1+wire.6,resistor.0+wire.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.11,battery.0+wire.0,battery.2+wire.6	resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	257.218999863	join	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.6,wire.12,wire.11,wire.10,wire.0	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,resistor.1+wire.6,resistor.0+wire.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.12,resistor.7+wire.11,battery.0+wire.0,battery.2+wire.6	resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	258.5	add	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.6,wire.13,wire.12,wire.11,wire.10,wire.0	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,resistor.1+wire.6,resistor.0+wire.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.12,resistor.7+wire.11,battery.0+wire.0,battery.2+wire.6	resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	259.530999899	joinX	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.6,wire.13,wire.12,wire.11,wire.10,wire.0	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,resistor.1+wire.6,resistor.0+wire.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.0+wire.0,battery.2+wire.6,wire.13+wire.11	resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	260.530999899	join	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.6,wire.13,wire.12,wire.11,wire.10,wire.0	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,resistor.1+wire.6,resistor.0+wire.0,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.0+wire.0,battery.2+wire.6,battery.3+wire.13,wire.13+wire.11	resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	261.75	add	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.6,wire.14,wire.13,wire.12,wire.11,wire.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.13,wire.13+wire.11	resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	263.75	join	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.6,wire.14,wire.13,wire.12,wire.11,wire.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,wire.13+wire.11	resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	264.875	joinX	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,wire.6,wire.14,wire.13,wire.12,wire.11,wire.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,wire.14+wire.12,wire.13+wire.11	resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	268.421999931	add	resistor	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.14,wire.13,wire.12,wire.11,wire.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0
10009106	274.187999964	add	resistor	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.10=10.0
10009106	279.95299983	add	resistor	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
10009106	291.82799983	add	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
10009106	292.765999794	join	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,wire.15+resistor.11,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
10009106	293.82799983	join	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
10009106	294.70299983	add	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
10009106	295.75	joinX	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
10009106	296.875	join	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,resistor.9+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
10009106	297.562999964	add	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,resistor.9+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
10009106	298.905999899	joinX	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,resistor.9+wire.17,resistor.9+wire.16,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
10009106	299.843999863	join	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,resistor.9+wire.17,resistor.9+wire.16,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
10009106	300.671999931	add	wire	resistor.6,wire.7,resistor.8,wire.5,wire.3,wire.2,wire.1,wire.0,resistor.1,resistor.0,resistor.2,resistor.5,resistor.4,resistor.7,wire.8,battery.0,battery.1,battery.2,battery.3,battery.4,battery.5,resistor.9,wire.6,wire.17,wire.16,wire.15,wire.14,wire.13,wire.12,wire.11,wire.10,resistor.11,resistor.10,wire.18	resistor.6+wire.1,resistor.6+wire.10,wire.7+resistor.1,wire.7+resistor.2,resistor.8+wire.12,resistor.8+wire.11,wire.5+battery.2,wire.5+resistor.2,wire.3+battery.1,wire.3+resistor.5,wire.2+battery.0,wire.2+resistor.0,wire.1+battery.1,wire.0+battery.0,wire.0+resistor.0,resistor.1+wire.6,resistor.5+wire.8,resistor.4+wire.10,resistor.4+wire.8,resistor.7+wire.14,resistor.7+wire.13,resistor.7+wire.12,resistor.7+wire.11,battery.2+wire.6,battery.3+wire.14,battery.3+wire.13,battery.4+wire.17,resistor.9+wire.17,resistor.9+wire.16,wire.17+wire.16,wire.16+wire.15,wire.16+resistor.10,wire.15+resistor.11,wire.15+resistor.10,wire.14+wire.12,wire.13+wire.11	resistor.9=10.0,resistor.8=10.0,resistor.1=10.0,resistor.0=10.0,resistor.3=10.0,resistor.2=10.0,resistor.5=10.0,resistor.4=10.0,resistor.7=10.0,resistor.6=10.0,resistor.11=10.0,resistor.10=10.0
